tsne_x,tsne_y,tsne_z,image_filename
-22.308632,0.16891477,-29.895496,abbott-handerson-thayer-portrait-of-a-lady-1902.jpg
-3.3740258,7.4973736,-25.727001,abbott-handerson-thayer-portrait-of-a-woman-1888.jpg
-15.0005455,24.800493,4.711577,abbott-handerson-thayer-portrait-of-a-woman-1898.jpg
-13.655533,29.53603,-0.27202672,abbott-handerson-thayer-portrait-of-alice-rich-1917.jpg
-7.26895,14.116576,-32.731144,abbott-handerson-thayer-portrait-of-bessie-price-1897.jpg
14.580601,15.045164,-2.653572,abbott-handerson-thayer-red-flamingoes-1909.jpg
10.667209,-28.533215,-3.0411572,abbott-handerson-thayer-road-at-nantucket-1881.jpg
18.813955,7.021189,0.5686694,abbott-handerson-thayer-roseate-spoonbills-1909.jpg
13.361198,-23.232693,-27.097166,abbott-handerson-thayer-roses-1890.jpg
8.214983,22.675901,-15.883216,abbott-handerson-thayer-seated-angel-1921.jpg
-5.792943,11.434807,-25.316036,abbott-handerson-thayer-self-portrait-1918.jpg
12.599943,7.715653,-21.784754,abbott-handerson-thayer-sleep-1887.jpg
21.706816,-11.801492,-12.171407,abbott-handerson-thayer-spring-hillside-1889.jpg
3.5557792,13.785602,-13.306085,abbott-handerson-thayer-still-life-game-1890.jpg
11.581546,-11.328308,-36.557472,abbott-handerson-thayer-still-life-with-rhododendron-1886.jpg
-5.984557,13.087409,-32.75166,abbott-handerson-thayer-study-of-alma-wollerman-1908.jpg
6.151379,-18.107546,4.9851923,abbott-handerson-thayer-sunset-1909.jpg
19.890497,16.879814,-28.017416,abbott-handerson-thayer-thayer-a-virgin.jpg
-14.314783,26.146454,4.208835,abbott-handerson-thayer-the-angel-1903.jpg
3.3349223,-12.76257,-33.34514,abbott-handerson-thayer-the-favorite-kitten.jpg
30.26282,7.066345,-8.347708,abbott-handerson-thayer-the-garden-1884.jpg
-10.358433,-16.17614,-2.9763386,abbott-handerson-thayer-the-sky-simulated-by-red-flamingoes-1909.jpg
7.8858876,-14.258789,-1.6422793,abbott-handerson-thayer-the-sky-simulated-by-white-flamingoes-1909.jpg
-0.6286963,-10.480811,-1.7526332,abbott-handerson-thayer-tiger-s-head-1874.jpg
-0.7862891,-3.8655634,-2.2862396,abbott-handerson-thayer-tomb-of-verona.jpg
37.56935,9.955553,2.683728,abbott-handerson-thayer-townsend-bradley-martin-1919.jpg
17.400845,-0.28265333,19.173866,abbott-handerson-thayer-view-to-monadnock.jpg
21.541397,-39.92547,-3.274255,abbott-handerson-thayer-village-street-dominica.jpg
0.5461359,-16.008823,-21.331186,abbott-handerson-thayer-virgin-enthroned-1891.jpg
18.47236,-3.4349859,-4.9745946,abbott-handerson-thayer-water-lilies.jpg
-16.930042,10.284758,-0.9513745,abbott-handerson-thayer-waterlilies-1884.jpg
12.83296,9.825875,-7.4385986,abbott-handerson-thayer-white-flamingoes-1909.jpg
7.6704307,10.057669,-36.41733,abbott-handerson-thayer-william-michael-spartali-stillman-1905.jpg
12.36272,24.518906,-21.951763,abbott-handerson-thayer-winged-figure-1889-1.jpg
-19.825165,13.69299,-10.3766,abbott-handerson-thayer-winged-figure-seated-upon-a-rock-1903.jpg
7.405572,31.09003,-27.404663,abbott-handerson-thayer-winged-figure-seated-upon-a-rock.jpg
-5.2065635,-23.662626,11.624726,abbott-handerson-thayer-winter-landscape-1902.jpg
24.270782,3.259277,12.023517,abbott-handerson-thayer-winter-monadnock-1900.jpg
-34.43025,4.077461,-6.154663,abdul-mati-klarwein-1310080930v20-virgin-mary.jpg
-0.8296176,23.47706,-26.905947,abdul-mati-klarwein-1310089110v21bitches-brew.jpg
24.152617,-8.526978,-16.82874,abdul-mati-klarwein-1310089693v27-grandfather-1.jpg
6.20873,23.83948,11.275068,abdul-mati-klarwein-1310129258p05-vol2-46-1.jpg
20.032623,12.098796,23.485758,abdul-mati-klarwein-alexander-s-dream-1980-1.jpg
29.266827,15.175226,-6.39938,abdul-mati-klarwein-annunciation-1961.jpg
-7.65109,13.5118885,23.131344,abdul-mati-klarwein-aranyanyara-1983-1.jpg
10.520991,18.463968,8.869524,abdul-mati-klarwein-astral-body-asleep-1968.jpg
17.527006,27.502861,0.35676643,abdul-mati-klarwein-astral-body-awake-1969.jpg
-1.0435454,1.0728512,9.057132,abdul-mati-klarwein-baron-alexis-de-rede-1959.jpg
-16.017553,-1.3664538,-27.127024,abdul-mati-klarwein-baron-edmond-de-rothschild-ii-1963.jpg
-17.731716,10.570385,4.30837,abdul-mati-klarwein-baron-kurt-bergstrom-and-princess-fahda-1979.jpg
15.88612,8.47098,4.9112163,abdul-mati-klarwein-baroness-helen-von-buren-1980.jpg
-1.2805858,15.9131155,-40.260075,abdul-mati-klarwein-bavarian-angel-1970.jpg
-12.705717,-2.3597405,3.7658472,abdul-mati-klarwein-blessing-1965.jpg
-27.683283,4.147764,-7.4211454,abdul-mati-klarwein-brazilian-angel-1967.jpg
20.173706,10.507387,0.5828469,abdul-mati-klarwein-bunny-mellon-1964.jpg
36.77555,2.9372258,0.26696283,abdul-mati-klarwein-camouflage-aka-nowstalgia-1987-1.jpg
-10.080609,21.771225,-14.706122,abdul-mati-klarwein-carmen-kaplan-1967.jpg
17.642193,8.62026,-19.787167,abdul-mati-klarwein-chez-sphinx-1973.jpg
13.27385,-1.1022125,10.829602,abdul-mati-klarwein-coastline-1981-1.jpg
-33.361195,1.2528535,-9.689273,abdul-mati-klarwein-conceptual-tree-1.jpg
-17.58115,9.128717,26.27652,abdul-mati-klarwein-crucifixion-1965.jpg
-34.88939,9.632633,24.15864,abdul-mati-klarwein-dakar-angel-1964.jpg
33.785606,10.212355,2.5449717,abdul-mati-klarwein-dead-see-1960-1.jpg
-22.381762,-11.032955,-12.07077,abdul-mati-klarwein-donyale-luna-1967.jpg
3.0363805,0.013282177,4.820273,abdul-mati-klarwein-drue-heinz-1961.jpg
-2.2021415,15.633971,30.764578,abdul-mati-klarwein-earth-wind-and-fire-last-days-and-time-1972.jpg
-26.616657,7.1543756,0.49175692,abdul-mati-klarwein-eric-dolphy-iron-man-1963.jpg
-11.032299,31.606876,5.2912216,abdul-mati-klarwein-evil-1972.jpg
-22.133163,-16.96841,-11.088386,abdul-mati-klarwein-fayoum-aka-fayoum-ruins-1980-1.jpg
8.927044,4.126158,-8.673558,abdul-mati-klarwein-geraldine-chaplin-c1955.jpg
12.377501,8.917336,-6.5767794,abdul-mati-klarwein-godmother-1973.jpg
-35.272038,7.65735,-10.332317,abdul-mati-klarwein-grain-of-sand-1965.jpg
29.986475,1.1551629,8.692736,abdul-mati-klarwein-great-pyramid-1977-1.jpg
-32.238483,-4.999225,8.060057,abdul-mati-klarwein-gregg-allman-laid-back-1973.jpg
-16.702003,-2.215158,22.111258,abdul-mati-klarwein-howard-wales-jerry-garcia-hooteroll-1971.jpg
-7.868549,-28.020918,-1.3979603,abdul-mati-klarwein-indian-summer-1957-1.jpg
22.788488,13.101522,3.9249418,abdul-mati-klarwein-jimi-hendrix-1970.jpg
-22.63687,8.711059,2.2775226,abdul-mati-klarwein-joe-beck-beck-1975.jpg
3.4444723,-34.557644,6.5808115,abdul-mati-klarwein-john-fitzergerald-kennedy-1964.jpg
-2.4133604,3.4931934,-9.451242,abdul-mati-klarwein-john-fitzgerald-kennedy-1964-1.jpg
-13.916495,-5.64768,-15.263654,abdul-mati-klarwein-john-fitzgerald-kennedy-1964.jpg
1.0714844,-6.3319755,-20.636938,abdul-mati-klarwein-kenneth-batelle-1962.jpg
-0.030293986,-12.962582,2.967011,abdul-mati-klarwein-landing-strip-1984-1.jpg
41.286736,8.6879635,4.9383483,abdul-mati-klarwein-landscape-described-1963-1.jpg
32.654915,0.20981802,5.2310963,abdul-mati-klarwein-landscape-perceived-1963-1.jpg
25.857714,-12.516274,-12.604163,abdul-mati-klarwein-leh-c-est-beau-aka-landmark-1976-1.jpg
-24.824059,-13.125819,-15.576178,abdul-mati-klarwein-leonard-bernstein-1964.jpg
-24.664095,6.6578603,22.32591,abdul-mati-klarwein-leonard-bernstein-age-of-anxiety-1965.jpg
-0.520336,-9.49329,-5.288275,abdul-mati-klarwein-lover-s-leap-1985-1.jpg
-24.17018,15.969174,2.7109735,abdul-mati-klarwein-miles-davis-live-evil-1971.jpg
22.198658,-27.341276,-19.06269,abdul-mati-klarwein-milkscape-1983-1.jpg
17.010038,29.528847,-23.461027,abdul-mati-klarwein-moses-and-aaron-1971.jpg
7.304399,-2.834491,-10.376183,abdul-mati-klarwein-n-el-coward-1958.jpg
13.604668,21.213177,2.8738704,abdul-mati-klarwein-nativity-1961.jpg
1.2535487,10.307984,-32.56821,abdul-mati-klarwein-new-york-angel-1965.jpg
-20.069464,10.9145,32.962326,abdul-mati-klarwein-osibisa-heads-1972.jpg
24.420296,5.953577,2.4066458,abdul-mati-klarwein-outline-1984-1.jpg
28.447695,-27.111032,-12.347108,abdul-mati-klarwein-peter-and-nancy-huang-1975.jpg
-7.4748464,4.9029856,-30.58151,abdul-mati-klarwein-robert-graves-1958.jpg
-10.139876,22.393942,35.630116,abdul-mati-klarwein-santana-abraxas-1970.jpg
-11.39577,22.221865,-29.106644,abdul-mati-klarwein-self-d-rer-aka-self-portrait-d-rer-1957.jpg
-16.275356,-12.192502,36.616707,abdul-mati-klarwein-soundscape-1982-1.jpg
-29.86808,-26.382957,2.0712306,abdul-mati-klarwein-stairway-to-heaven-1980-1.jpg
-33.544304,2.0745907,-7.641868,abdul-mati-klarwein-sun-oon-c1970.jpg
0.6101643,17.396955,-9.297029,abdul-mati-klarwein-susie-berns-aka-susan-wolf-1971.jpg
16.289013,3.0738478,-8.803336,abdul-mati-klarwein-symbole-du-jour-1984-1.jpg
-35.308334,7.7110486,-10.301747,abdul-mati-klarwein-the-chamber-brothers-new-generation-1970.jpg
6.525024,30.031147,-12.779234,abdul-mati-klarwein-the-last-poets-holy-terror-1993.jpg
23.117926,19.217438,-4.58019,abdul-mati-klarwein-the-last-poets-this-is-madness-1971.jpg
-22.116098,11.570149,26.681854,abdul-mati-klarwein-the-mooney-suzuki-alive-amplified-2004.jpg
7.2962537,22.303856,-13.082704,abdul-mati-klarwein-time-1965.jpg
-26.360538,-21.838928,-6.434843,abdul-mati-klarwein-timeless-1968.jpg
26.575258,19.63957,9.029488,abdul-mati-klarwein-walking-on-water-1961.jpg
-19.894258,11.217135,18.402422,abdul-mati-klarwein-wet-curve-1981-1.jpg
37.915295,19.72327,12.447665,abdul-mati-klarwein-you-re-next-1979-1.jpg
-3.4420903,-18.586859,-16.066654,abdul-qader-al-raes-alha-a-2011.jpg
4.2238026,-2.2207174,22.158413,abdul-qader-al-raes-bishra-announcement.jpg
-10.26848,12.523083,9.865106,abdul-qader-al-raes-calligraphy.jpg
-10.889224,1.1829704,20.809546,abdul-qader-al-raes-huwa-2008.jpg
-0.6873122,14.105591,5.3206663,abdul-qader-al-raes-the-palm-mother-2008.jpg
-21.325712,23.036564,0.2623367,abdul-qader-al-raes-unknown-title-1.jpg
-25.901182,-10.227882,10.6419,abdul-qader-al-raes-unknown-title.jpg
24.698132,-6.98506,-20.311954,abdul-qader-al-raes-untitled-1995.jpg
5.633448,-13.027851,-10.030125,abdul-qader-al-raes-untitled-1998.jpg
-0.8961343,-18.59348,-33.7675,abdul-qader-al-raes-untitled-aqar-10-12.jpg
-1.0044764,-17.492521,-34.121128,abdul-qader-al-raes-untitled-aqar-6-12.jpg
-3.2111738,11.239059,18.063148,abdul-qader-al-raes-untitled-aqar-7-12.jpg
-9.521594,3.4935095,18.0181,abdul-qader-al-raes-untitled-aqar-8-12.jpg
-0.7027708,-20.290308,-33.13928,abdul-qader-al-raes-untitled-aqar-9-12.jpg
-11.558186,1.7827219,19.378992,abdul-qader-al-raes-untitled-from-the-waw-series-2007.jpg
15.369018,-9.434985,-10.341122,abdul-qader-al-raes-untitled.jpg
-37.089165,-1.9411216,18.72142,abdul-qader-al-raes-yesteryear.jpg
10.857082,-2.8452346,0.45955127,abdullah-suriosubroto-air-terjun.jpg
16.59097,-2.0675712,5.14921,abdullah-suriosubroto-bamboo-forest.jpg
5.562168,-33.38901,6.08064,abdullah-suriosubroto-indonesian-landscape-1.jpg
6.513404,-18.61818,-7.8070297,abdullah-suriosubroto-indonesian-landscape-2.jpg
18.648848,-1.3792846,7.599396,abdullah-suriosubroto-indonesian-landscape-3.jpg
-2.027657,-9.832607,-8.893681,abdullah-suriosubroto-indonesian-landscape-4.jpg
17.474316,-21.818718,-17.873669,abdullah-suriosubroto-indonesian-landscape-5.jpg
29.833448,-6.3541846,-0.63742393,abdullah-suriosubroto-indonesian-landscape-6.jpg
17.125547,-21.722343,-18.258022,abdullah-suriosubroto-indonesian-landscape-7.jpg
28.158817,-5.5833344,-7.978899,abdullah-suriosubroto-indonesian-landscape.jpg
22.038147,-23.4126,-1.6122229,abdullah-suriosubroto-landscape-mountain.jpg
9.071867,-28.155634,-21.112335,abdullah-suriosubroto-landscape-of-paddy-field.jpg
22.21896,-26.644032,-18.112911,abdullah-suriosubroto-menuju-danau.jpg
25.661531,-20.901436,1.9635582,abdullah-suriosubroto-mountain-view.jpg
18.312601,-21.060907,-19.457123,abdullah-suriosubroto-paddy-field.jpg
25.995735,-11.785708,-15.093088,abdullah-suriosubroto-suburnya-negeriku.jpg
20.925444,-9.785862,0.30486596,abdullah-suriosubroto-the-river.jpg
23.241861,-3.6325176,7.0289726,abdullah-suriosubroto-waterfall.jpg
17.049126,-0.339225,-10.859276,abdulmejid-ii-1abdulmecitefendiharemdegoethe-20180611163751167-1.jpg
-35.50185,13.99433,11.772245,abdulmejid-ii-dpujiy-x0aujstr.jpg
-13.18846,19.27088,-20.744717,abdulmejid-ii-drlmhh0x4aamntv.jpg
10.069717,11.077865,12.194485,abdulmejid-ii-ei2m9fhwoaagxle.jpg
-3.2085829,18.17234,-24.422718,abdulmejid-ii-ei2mxfmx0aao77a.jpg
-2.53559,-11.487814,40.31988,abie-loy-kemarre-body-paint-2009.jpg
